order_id,product_id,product_quantity
11661,74,1
2525,162,4
12172,139,8
7086,1482,4
5327,1335,5
4527,811,5
6308,739,4
7175,1150,5
1638,113,7
5618,478,4
13818,34,6
10605,1351,1
12040,401,1
2389,1056,9
7830,1227,3
464,1380,9
8527,858,4
2497,1317,9
14288,798,5
6310,222,4
13198,195,4
9231,439,5
8173,1194,1
12549,1338,1
11579,1125,5
8050,1180,3
3383,278,7
7448,1223,8
11506,1195,1
3739,1035,4
3812,14,4
11869,818,9
55,1153,4
4099,303,8
9172,425,6
7083,1370,3
3633,895,10
11469,481,1
6123,534,8
7599,1067,5
777,968,2
8930,231,6
1388,964,8
2635,548,9
672,686,10
1557,1432,8
12742,848,10
4713,752,9
1647,771,4
11526,16,10
9942,547,2
115,1152,5
5094,1175,10
5243,1489,7
1390,146,5
4829,1064,4
11598,232,4
4425,1098,4
300,662,8
3429,810,10
14876,254,8
14578,155,1
5754,272,9
11151,763,1
10610,680,3
12534,134,1
12939,490,3
6463,1186,8
2292,89,7
5566,262,3
14715,1300,2
7088,872,7
1323,445,8
14500,55,3
9897,511,9
3652,1486,4
11840,54,6
1890,976,2
7642,262,5
6283,518,7
11482,823,1
4587,537,4
13805,980,1
73,927,1
535,903,6
14107,153,2
13089,357,9
2083,1017,8
2289,1046,7
6568,1413,1
7009,1428,2
13279,1062,6
8429,353,8
6324,1098,3
5765,1076,2
5209,740,1
7534,311,7
2947,1054,1
7734,1234,5
7591,79,9
7592,89,7
1037,1289,9
725,560,9
6426,1283,9
7235,11,7
13529,184,5
1500,971,8
12147,1086,8
1622,854,10
11142,66,9
11721,67,9
8392,15,6
13019,759,6
8318,465,10
7623,149,4
1811,181,6
11435,135,3
10019,489,6
599,370,1
4630,1028,4
30,169,9
1830,623,9
3569,181,7
4750,1010,3
3962,1093,6
11015,747,3
13345,607,7
11528,781,6
7564,1402,6
8779,1103,7
2997,1311,2
14519,514,5
11460,688,4
7718,371,10
5825,131,9
1490,637,4
2081,519,7
14958,108,3
8098,379,8
13879,1134,7
3062,994,6
14765,1278,10
6865,707,3
647,1436,2
9975,785,6
6503,265,7
2812,1075,6
1146,880,4
10764,921,8
681,298,8
7379,1450,2
5385,772,10
877,483,4
3991,382,3
8983,149,9
7348,513,4
13745,1347,8
11022,278,9
14026,1362,2
8606,991,5
7603,1155,7
641,356,4
2602,404,4
11834,465,6
1755,56,8
13820,311,1
10169,1147,3
2011,1414,4
9115,65,3
13298,218,10
9427,1051,3
7780,314,8
14759,746,5
2891,85,9
3260,1359,3
2520,284,6
6000,1093,7
9963,629,1
7576,1454,9
3801,1205,6
11236,127,5
8185,1212,1
3522,1445,10
13593,1190,6
4971,910,4
13007,209,8
13818,89,7
8603,1412,6
7833,41,4
10908,917,6
848,1151,2
1885,397,2
9342,726,10
12760,725,2
11806,646,2
3651,363,9
9653,299,1
12895,170,7
2376,1197,4
9893,554,2
11520,935,5
6852,720,10
12316,897,7
1351,1091,7
14717,920,4
9232,936,1
11711,1106,1
7064,1030,6
3173,1316,9
13672,1051,10
13282,1158,9
6835,967,9
726,533,8
600,512,6
9044,321,4
8508,1464,3
440,257,10
13986,1455,1
10412,1144,6
4360,724,1
12541,573,5
974,1173,2
1224,1067,6
1090,1363,10
9639,533,1
10990,197,3
14265,276,2
4642,1499,4
8335,1404,3
10385,954,10
2082,1379,9
11293,778,1
3013,61,1
8923,989,4
12654,413,6
2775,696,7
5558,771,2
3956,611,9
13471,901,5
3331,129,1
3180,260,2
9452,1409,6
9126,454,9
7386,678,7
13635,300,10
818,470,9
5726,1232,9
14353,14,9
9492,764,3
6803,936,2
14650,1456,5
4736,842,8
6526,351,4
3208,672,10
4644,1107,8
4027,1121,6
4120,788,4
9186,122,6
369,462,4
12977,687,5
14683,759,9
1264,1010,7
12600,1046,4
8107,951,1
5688,181,6
10126,705,5
1055,19,9
6791,254,6
11820,297,1
10430,282,6
5154,1117,8
9574,902,9
10626,69,3
11312,920,1
7654,1060,10
7776,804,7
8540,905,4
6958,316,3
5043,707,7
5444,308,2
13189,932,2
3125,1277,3
10390,1015,8
5744,1211,5
3455,549,9
11830,1310,2
14765,1336,7
7500,726,1
14301,155,1
13420,21,10
10374,885,1
5522,1293,3
10171,1199,3
5871,220,5
2660,541,10
6310,1008,1
6308,458,9
5592,1374,2
6374,292,10
13451,32,4
1828,444,3
330,751,6
734,846,1
4969,712,4
6012,763,8
633,1201,9
5124,172,7
28,79,6
14098,1326,3
503,655,8
7373,1291,2
11022,715,6
2268,1241,5
14770,999,6
4191,647,1
11783,1185,3
7532,1113,9
5723,496,5
8348,114,7
3209,695,4
11975,853,3
11052,1156,3
6078,1267,3
14388,1029,9
13005,865,6
1690,403,4
14326,856,10
3353,704,1
12151,246,3
10880,339,5
6599,1177,7
5863,555,8
2717,668,5
6361,544,1
11981,1293,6
13451,798,6
4419,1332,1
11651,389,3
9890,749,4
13852,1468,5
11713,488,4
8106,1193,7
3753,593,2
7272,124,4
3282,770,5
9305,1202,8
1113,210,10
6497,1347,10
1442,1240,7
13271,121,5
14969,457,2
7146,1466,2
68,1374,1
3840,1203,1
5910,235,2
11123,41,10
14657,240,5
10804,350,2
5447,743,1
873,1063,3
7602,520,3
4758,684,2
9147,417,4
8991,1483,7
5638,370,9
844,906,10
1898,320,10
9302,1343,10
6497,1327,3
14791,139,10
3060,100,7
4080,1067,2
13406,426,4
14631,870,5
969,956,4
13911,184,5
1909,630,10
9192,1398,10
12786,434,5
11372,1487,2
7612,311,10
6147,697,1
1292,1345,10
9005,798,2
6041,1085,7
14422,2,9
1307,285,10
7495,1007,7
14555,1432,7
1681,313,8
6348,389,5
14262,822,3
1651,339,9
2038,1109,7
511,1313,7
8907,564,5
6837,528,10
14086,579,1
13518,1475,5
5119,191,1
9853,254,5
11675,188,6
1128,585,3
8180,722,3
10096,282,8
9194,552,9
13995,1389,6
14274,854,1
10259,457,1
2714,1355,6
9173,172,4
7891,1220,4
3445,839,5
11363,686,1
8001,419,7
11711,1093,7
1255,1309,5
4909,231,9
1945,639,6
12219,127,4
14645,285,10
14314,411,3
8095,287,4
6025,219,1
10385,555,6
9630,501,8
12873,654,3
1663,734,1
14157,822,2
11007,1286,6
8892,1112,10
9703,1401,8
11441,371,7
3702,1442,10
1535,852,7
11449,1423,6
13289,1463,2
586,643,7
603,383,6
9883,1163,3
4818,810,3
11604,199,8
12118,1087,7
8936,1001,9
11370,1128,5
7018,702,9
9598,92,7
14810,880,6
13699,710,8
2738,1475,2
7824,804,3
14086,525,5
4462,4,2
948,249,9
5344,1098,8
2554,665,10
4443,1205,1
7116,84,9
11644,1093,1
2189,1381,9
10687,863,7
10136,278,10
4984,571,3
1443,1027,8
3764,273,1
7587,1130,2
9521,163,5
11561,519,5
1226,606,10
4383,1182,1
7114,1125,5
5135,521,5
8774,631,6
4238,207,9
2150,1488,6
8196,215,6
12616,630,2
4672,316,10
11056,1073,10
7537,1213,5
5731,77,8
5199,1200,5
14305,163,10
1851,1208,10
12234,1081,9
1843,956,10
14417,1022,3
7974,1335,3
13615,497,7
10728,214,3
12014,756,9
2553,1100,5
7064,747,3
11299,395,3
7357,571,5
3931,886,5
8502,181,7
3191,860,4
4851,584,3
8001,491,10
8057,138,10
13498,1170,7
10571,586,1
1372,1159,5
3200,681,10
14537,561,4
14407,844,2
8723,310,9
8635,1196,1
13264,933,7
1405,536,9
351,1413,1
10675,611,4
1561,427,7
9122,1004,4
7885,2,1
12440,517,4
5483,29,5
2839,1358,8
4483,386,10
11296,451,9
13820,774,3
3223,136,5
11144,28,9
7628,455,7
11422,379,1
6636,791,4
232,24,6
13034,1168,6
4779,1156,2
1182,844,9
1669,223,9
4563,1254,6
1662,1381,4
5818,1020,1
12866,14,7
8523,676,2
14930,69,1
4985,120,3
2165,1455,1
8434,947,2
10395,759,9
13185,1095,2
13928,743,9
10854,65,5
5505,143,5
11302,1104,4
3387,748,2
8758,702,9
2414,1051,5
2572,1482,10
1312,917,6
2580,1000,1
3280,1168,3
13235,1427,2
2385,1459,9
5103,260,10
8169,795,4
12353,884,7
5703,1447,6
1627,896,8
10006,209,4
4872,1453,3
9279,1362,9
6620,807,9
444,597,10
3930,1111,5
1729,1498,1
2870,481,9
8672,1452,4
13838,722,10
12902,1053,8
9646,205,3
12607,83,2
13476,867,7
8412,208,8
3421,910,2
14256,1348,9
11619,322,8
2890,328,2
13058,1232,9
6947,1153,8
1551,1187,5
13735,650,9
4839,1099,1
10277,93,1
13959,49,8
2788,307,2
11286,423,4
9546,1410,8
11941,763,1
13708,1469,2
121,661,6
3596,830,3
14567,454,5
3576,34,8
3387,22,3
9802,1477,8
11910,25,3
5967,984,3
3263,800,5
8004,895,6
4111,1456,2
2053,476,5
12111,81,3
6143,784,9
6942,1194,7
2567,603,10
2655,953,10
12611,14,8
3762,1095,6
2813,146,7
642,1011,5
4993,1125,2
9016,956,5
14001,875,2
522,4,7
2275,992,10
3633,1316,8
168,1016,8
11324,1382,8
2479,580,1
3542,122,6
6044,1459,9
423,806,1
6652,1479,9
791,434,10
14770,1058,1
14968,48,8
12085,549,6
12247,238,3
12985,1500,8
14055,221,7
5792,1100,4
6585,944,10
6834,1216,7
2041,594,8
4512,1006,6
14044,288,5
906,1052,4
5636,458,1
3116,231,1
3540,154,9
9864,722,2
8235,1116,7
5553,786,6
12157,214,10
11375,1350,7
9134,1256,6
3323,1418,7
7907,485,9
7540,998,5
3703,488,4
5014,589,1
12030,605,5
5853,708,9
14644,720,7
12406,771,6
13460,593,3
6583,67,1
4110,610,2
2180,1389,9
4928,1410,3
4914,782,1
8301,228,3
12574,910,10
7311,1350,1
10793,1447,9
11251,192,4
6312,426,7
11195,1044,7
12940,900,10
12620,633,7
13707,1066,3
1603,965,8
11192,1202,9
178,228,1
14862,1018,3
11405,731,8
7278,860,2
7527,949,6
3050,1386,10
4698,1292,7
7471,1106,7
3936,603,1
2420,1129,8
2148,1041,8
8530,641,8
14351,627,10
3660,748,9
13889,1284,9
4153,410,3
5083,263,7
2786,243,8
9738,594,2
8891,475,10
2986,86,5
6409,1239,5
5398,47,10
14284,1105,6
8444,662,9
673,756,1
5027,583,3
14631,861,6
10170,386,4
13264,1332,8
2966,915,2
11632,1053,2
14696,41,9
1754,224,2
7603,1021,1
10073,964,9
11890,912,6
7247,540,2
1730,1030,2
12249,1187,7
8086,1130,3
9203,569,3
7942,1444,9
6067,1075,2
5957,771,7
7684,90,10
1279,1308,6
3471,1132,4
12333,1012,2
164,1309,6
14885,355,1
13064,175,10
4129,1023,2
10548,735,6
4620,1386,2
6855,1485,2
1079,1122,6
1744,420,2
2918,1052,6
13009,280,8
1690,794,9
2798,350,1
11120,1437,2
6247,1217,1
306,17,10
14852,835,1
11633,60,9
5677,1166,5
7974,623,3
8630,325,10
9439,518,6
9493,470,4
12725,390,4
13360,906,4
1387,894,7
9593,573,4
3299,1246,2
9930,825,6
4002,617,7
4893,592,8
13401,1471,5
8121,860,8
2891,641,10
10283,1387,5
488,575,7
12726,1133,5
5162,343,6
3747,594,4
14628,1380,9
3617,1438,3
7583,358,2
14425,263,10
9752,369,7
1123,1335,8
14963,350,10
545,437,3
54,1190,8
6120,516,9
14519,977,5
14348,759,10
3636,838,8
12994,436,7
3655,308,8
2533,14,5
14516,458,9
5631,671,4
1087,755,10
4913,27,2
12464,60,5
9810,1101,7
5515,674,5
14144,75,9
7619,674,3
3754,277,7
1787,803,8
13729,1472,10
5253,1246,1
354,1341,8
14029,633,4
4887,850,9
5937,507,5
10329,144,6
9258,1386,8
14021,65,3
8470,844,6
3159,872,5
385,322,2
11622,38,3
656,1265,7
5936,1213,10
385,845,9
1412,129,8
11963,1328,7
12703,519,8
3811,1320,6
6024,590,10
1870,578,3
8290,449,5
14305,1234,1
3079,887,6
11555,1139,5
1747,142,7
14510,1220,10
7219,1369,2
1368,1213,3
14489,1442,8
2739,471,2
8918,1013,8
6516,424,10
11251,731,3
4187,583,10
14202,169,8
4041,678,2
3518,168,2
7009,637,2
14138,1232,4
11285,637,9
1083,827,6
4107,1152,1
1964,1367,8
14678,963,7
143,1274,3
12335,1402,6
5262,236,1
3103,1060,2
13735,72,8
1273,1322,6
2203,1235,3
6342,1208,5
3748,208,1
7694,368,4
9815,597,2
8245,667,1
12381,190,3
12295,662,10
2932,32,8
4728,695,9
7421,32,7
11525,804,2
1541,1246,8
11963,692,3
3379,1039,3
8587,105,1
5414,518,5
6093,129,2
8575,375,7
9002,284,6
10975,1140,8
9118,1340,10
5170,982,3
2976,616,8
2912,1203,7
14076,654,7
12984,81,5
9349,297,4
2075,688,5
4513,1496,8
10407,581,3
9318,1346,2
4752,789,9
8029,868,3
14630,343,2
3172,1401,6
37,271,9
1238,643,10
1783,369,5
6421,1395,10
271,1494,7
14007,637,5
9348,185,2
14055,434,10
9465,1144,10
3308,198,4
201,188,4
6164,1342,8
13776,630,1
6910,1135,8
3204,1033,3
928,1356,5
630,531,9
5296,833,7
9315,1178,2
14133,280,1
12039,4,6
14674,781,1
11223,205,7
3869,683,2
2715,772,1
12076,1307,8
9976,15,8
12415,364,8
8968,674,6
10984,370,10
14977,987,3
3748,750,1
3823,1135,10
13729,1470,7
12419,998,9
5900,1123,1
554,506,8
2761,557,5
4723,114,7
2273,201,5
2574,823,10
10555,639,1
3726,296,7
4486,377,3
3516,351,1
4070,455,2
148,127,6
11459,1454,6
2089,357,1
1063,196,2
14018,158,6
5235,619,9
1535,1319,10
522,19,5
12536,395,1
7462,1122,4
4935,1264,5
9654,986,6
2404,83,8
6752,780,2
13919,270,7
1038,1074,4
9456,903,10
1165,167,10
11224,1297,2
4880,861,3
4087,15,1
2401,1336,6
6166,220,9
9789,604,3
2894,690,1
4935,1465,6
6725,38,4
12683,911,5
32,28,3
11518,1149,1
8948,1216,2
14668,851,9
5818,743,6
3818,679,10
6599,934,9
5300,148,4
3891,1357,5
14503,1046,8
11308,1058,5
11861,1098,2
14433,833,8
2935,918,3
4474,568,1
1438,332,7
694,833,2
13147,631,7
8748,416,8
7157,1242,6
5528,1367,10
7981,811,3
8806,187,1
2820,404,4
13951,197,8
7435,378,10
6047,958,1
1174,890,8
1064,704,7
7458,1150,3
11706,414,9
11406,436,6
12421,1204,2
4164,694,2
5691,56,10
13913,462,4
7477,366,8
80,711,8
993,15,1
10636,1494,3
4434,661,10
3979,1064,10
11216,271,4
2919,558,6
11766,922,5
11298,1050,2
572,1008,7
8216,1003,5
2980,1138,9
11576,1420,9
13559,1167,4
13628,37,3
5229,333,9
13163,1049,4
10389,644,3
4189,447,1
6781,631,5
9187,39,6
8090,525,5
6018,1038,10
12248,103,10
9444,716,7
14462,131,4
8350,589,2
3625,816,5
10944,402,8
8881,1135,6
7244,1055,1
4171,1392,9
12293,849,4
5417,106,6
7365,436,5
420,236,9
3701,273,2
4913,1078,7
12997,918,5
6460,12,9
6067,1451,5
2534,1198,10
9576,141,9
10998,480,6
327,1264,8
8032,1308,10
4440,1293,6
4718,410,10
10276,767,9
320,34,4
9065,137,9
10146,808,8
7530,1209,7
1602,1358,5
12031,554,1
957,1464,7
830,1285,7
13990,927,9
7825,951,8
12310,864,1
7062,269,5
9100,697,1
5736,302,9
5976,271,1
8424,380,10
12525,337,7
12593,8,6
14235,145,7
11788,943,4
12836,1474,3
10295,630,3
3834,1463,3
12845,56,7
7596,424,10
12119,770,2
3281,3,5
12917,1145,8
11812,244,10
2001,1107,6
12521,274,2
14562,330,2
22,623,10
10977,723,4
10839,427,2
3832,1332,3
7495,864,6
9630,1156,3
8904,532,5
4772,289,9
5176,58,7
8372,840,4
7745,537,8
6957,728,6
3232,1394,3
8572,1019,1
6358,741,8
9725,1262,8
14147,356,7
8423,785,4
10956,1489,1
13977,1314,2
9428,944,3
8170,759,5
5137,1076,2
12804,878,8
10955,1302,10
3367,1236,8
8812,1467,7
8842,47,2
6503,435,8
5665,734,7
7555,666,10
8780,235,1
437,1432,9
14169,846,7
10306,37,1
2849,501,2
3852,1169,8
5223,1260,5
6970,295,8
648,205,7
5614,41,7
7329,872,10
12077,35,10
12111,197,10
10554,240,10
12911,532,10
4973,1407,10
3087,76,5
448,1038,2
12685,1033,7
3914,472,7
892,1256,1
9134,424,5
14909,1094,5
13281,1016,4
6415,1391,1
10872,237,4
573,915,10
11818,920,8
5079,538,9
3178,625,7
5093,905,1
13574,832,3
7794,403,2
14532,1120,10
1140,639,7
1650,685,8
9443,92,1
7114,815,1
10636,500,3
6460,520,10
837,1461,8
8779,107,7
13026,1445,4
10647,461,2
3845,18,5
1838,1035,8
9164,1075,6
4979,958,3
6028,615,6
6257,1335,3
9386,484,8
881,974,7
3494,167,10
12494,490,10
11004,225,2
6582,556,5
13177,305,8
1815,128,2
10469,1486,7
1299,1132,9
2077,1418,8
12149,961,8
8009,138,1
9646,495,5
11802,1166,9
7827,517,5
1551,1133,1
14327,951,9
2161,732,7
5984,1401,1
7359,1102,5
639,547,10
8259,273,7
10568,1263,1
7106,1478,2
7737,693,3
4382,119,7
1001,1261,2
12549,1277,10
8507,684,8
8647,259,2
3328,195,10
3683,475,4
5339,1162,2
9082,458,7
14671,535,8
2569,698,7
1611,1491,4
10405,197,7
4997,1131,5
1715,770,2
11862,27,6
9572,1327,10
7665,1097,6
2574,1400,9
12701,388,2
10383,781,7
8677,1354,3
11359,447,4
13328,64,3
5733,1451,9
5050,752,2
12009,230,7
11780,886,10
7870,425,4
647,254,6
2529,1091,6
4922,997,1
762,465,7
10615,531,5
12675,98,6
2465,1188,7
301,56,4
1479,485,8
3607,473,8
14750,398,4
4835,926,9
10589,985,3
13331,1204,8
2905,640,3
12183,1371,7
5815,437,1
12144,757,6
10280,475,3
11586,201,8
9934,1254,4
10004,666,10
9993,1280,7
8079,1037,2
5813,1402,8
11200,812,2
14532,1194,6
6597,894,5
14600,57,7
5054,1125,3
12047,1227,10
8048,11,6
6194,982,10
8483,816,2
8749,561,4
1103,330,8
9311,689,10
742,659,10
11806,603,3
5078,497,8
2005,912,4
13579,1311,2
3751,1217,4
5248,703,1
5398,56,3
5790,338,3
9659,1362,6
6610,348,9
13594,865,4
11366,1490,2
8620,680,4
8242,828,10
2655,796,7
8671,590,7
11070,39,4
87,701,9
11387,1156,4
4420,242,2
1324,1207,1
12297,359,3
9049,641,4
13543,1241,2
5027,225,8
500,1010,9
12970,762,3
11851,254,6
11181,1438,10
13737,706,3
10223,657,5
14255,1384,10
9545,565,4
3286,488,2
11522,1448,1
5313,378,4
10077,944,2
14909,156,1
11396,934,5
12947,1294,6
2752,1073,8
8173,917,1
12559,430,1
12859,576,4
1293,750,8
11648,247,7
6959,1317,9
5261,95,6
3009,624,1
7791,979,3
12477,1331,10
14270,318,3
6158,715,8
12259,1277,9
375,1172,10
2020,1114,4
975,1198,10
9592,1011,9
10327,632,10
13691,228,5
9598,634,8
12713,1439,2
329,115,6
9980,723,2
11593,654,5
9622,300,6
7609,484,5
4885,676,6
14851,1217,5
6118,1405,9
1109,390,3
8360,555,9
11338,317,4
10157,1182,10
3314,61,3
6690,1128,4
12112,868,1
14537,1359,5
12798,1149,4
1108,1020,9
12624,577,7
14344,42,9
10138,1060,10
4842,86,3
525,487,7
2164,839,6
10711,642,4
12057,579,1
12967,707,6
4712,724,6
3233,580,4
3294,1449,5
2602,497,4
9486,1024,9
443,48,3
14980,1260,9
2488,820,5
4118,564,5
4300,891,8
3924,277,6
3403,334,9
13143,293,10
10198,984,9
5005,1319,6
10742,1430,6
10032,1242,4
6442,439,1
2994,969,5
3689,904,1
7143,859,5
7312,367,6
9813,1426,7
1249,7,6
356,1068,8
14457,1199,2
9510,690,10
5101,1415,9
8987,1229,1
8038,419,3
6307,1079,10
8778,59,8
757,500,3
3439,1228,2
3581,118,6
756,1004,6
9809,1333,10
2108,1085,8
10873,481,6
8903,317,8
4689,548,10
5174,895,5
10341,637,1
5669,111,7
5380,1214,9
11229,570,6
6570,1102,3
4268,386,10
1878,513,2
1142,1390,4
10640,913,4
1394,1312,5
14529,277,6
436,386,3
604,913,2
9371,683,10
6497,506,8
11058,477,6
6638,827,7
5402,939,3
12882,35,9
11897,1476,4
12672,1468,4
9530,221,9
1696,1255,2
3238,798,3
13150,1284,2
4931,615,5
7155,1278,2
6566,880,10
14469,980,1
5078,366,4
11647,1092,6
6635,1357,1
10788,414,4
2628,680,5
12676,558,1
3403,1017,5
14401,460,1
9501,467,10
4242,312,6
9364,430,2
13221,245,3
12813,340,1
1043,21,8
12403,196,1
10711,1195,6
329,1446,9
5733,220,9
3191,1414,6
10668,683,2
12294,1293,10
10923,64,3
10879,305,2
11409,691,2
11321,575,5
6354,316,6
5952,596,10
9277,1402,10
3918,837,3
11621,368,6
7183,881,4
7559,542,3
1088,737,6
8222,675,8
6538,125,3
10724,466,3
2577,242,9
10145,1180,9
11309,1182,4
11554,493,6
8416,368,4
1747,295,3
2026,558,3
12457,1314,5
4341,1060,10
2146,222,7
510,577,2
3006,437,8
8318,407,6
10210,1051,4
7302,275,9
2709,436,6
13204,248,10
7925,838,2
2697,101,7
6545,69,3
10967,841,7
4318,95,9
10748,446,7
10296,769,9
4709,1135,9
6745,272,1
12420,994,1
5791,1116,7
5985,842,4
12321,1077,3
5018,58,7
7310,294,2
7649,124,4
8055,1457,10
12403,364,10
12510,19,10
11125,399,4
927,1198,9
6036,1440,1
8202,1394,1
3162,459,1
4057,348,10
10286,991,3
9822,497,3
13467,639,3
10033,581,2
2279,854,9
11027,1465,6
919,1344,4
2072,833,3
4113,63,5
11937,1383,3
1627,759,1
3236,1146,1
2678,1078,3
8797,234,2
7838,1036,5
9446,111,4
8597,406,9
8742,959,2
7313,463,2
2270,1001,2
602,538,4
10144,929,4
12776,517,8
6323,999,7
2913,182,6
5,613,2
6280,458,4
12342,36,9
1609,111,1
6306,781,10
10145,1184,10
9038,218,10
14990,1313,6
3745,523,7
11402,930,5
158,1397,3
11256,1322,4
824,601,8
14227,30,3
10542,123,3
3126,899,7
3293,1371,2
14343,1048,6
172,815,1
12289,546,5
5434,1318,8
9542,890,9
4304,176,4
12765,710,9
4816,1115,6
3126,248,5
9451,1005,9
212,834,3
629,1418,7
3075,1195,5
10531,648,5
4321,454,9
6996,37,7
12350,846,5
5753,1066,8
7680,878,1
4328,96,5
10519,63,3
14962,231,6
7737,391,5
14110,1461,1
10570,645,6
4699,745,5
10998,1428,3
5264,72,9
4086,190,1
8040,819,3
6238,1004,6
4170,567,3
1705,150,3
8840,424,1
5089,1366,10
7082,536,1
7292,142,7
13552,477,1
5326,733,2
6840,1455,9
999,541,3
5538,714,5
14761,708,7
3019,1219,9
10190,1186,2
6968,486,1
5349,124,6
2501,1490,10
14124,132,6
5008,841,6
12629,920,10
10023,1215,6
328,1384,6
14965,554,4
8556,83,8
680,1031,8
10330,754,3
3362,1249,9
7364,345,7
14767,79,6
14161,463,8
6300,1380,8
2466,27,2
13190,894,2
1096,1109,2
4502,146,8
1828,297,4
6766,1050,1
13536,459,2
9212,724,4
12690,254,8
5046,1173,7
9710,1105,4
14836,1236,1
4427,1323,7
9124,1149,4
3313,1391,6
1180,406,7
4695,1249,3
5754,634,8
5470,392,9
3663,950,3
6113,345,3
892,897,2
860,37,1
4722,1277,5
6024,127,2
12729,446,2
3481,996,4
4156,977,5
11063,1091,9
9513,1017,3
3006,1028,5
781,753,3
7744,37,6
2685,491,3
13835,66,2
1161,616,1
6097,691,3
8660,675,1
3381,254,5
8769,1002,3
2043,275,2
147,569,2
12516,560,10
14379,224,2
9662,1209,7
7381,117,9
12683,245,10
10958,330,5
8604,342,10
2645,307,6
12886,333,1
2800,425,7
10153,1220,9
6086,414,7
13334,1457,5
9458,287,9
7452,787,7
5322,1208,9
2544,1379,8
13014,841,4
822,171,6
3696,988,9
7198,1243,7
98,749,8
1589,303,8
8548,137,4
10216,117,4
6892,278,4
1473,630,9
10642,798,2
1684,1458,8
14753,430,8
4507,1169,8
4124,1171,5
5315,372,7
8130,247,1
9764,991,7
6727,544,10
9330,569,7
14771,77,5
11962,935,5
7900,782,1
13836,1394,10
10176,1000,1
4645,1187,2
12866,874,10
257,1475,5
5157,926,1
4848,184,8
1095,1425,5
3918,1131,7
12416,740,1
14568,1133,7
8293,978,2
8044,701,5
5974,326,2
4592,1108,4
1721,1415,1
11685,795,10
7867,961,8
14970,1161,7
13554,773,9
4509,1411,5
12740,290,5
7349,413,3
751,1444,4
71,111,9
8018,606,1
11957,358,9
5606,79,4
1647,945,10
7029,1002,10
7879,565,3
11667,1453,5
1103,1487,10
7775,405,6
7238,880,9
5259,1442,8
1245,162,2
2432,1430,3
8488,486,8
13862,177,9
2915,1480,7
4951,1475,8
11693,1066,9
7513,1233,4
4321,1052,6
6897,484,7
10826,453,8
6983,346,4
11066,277,8
2665,78,8
1515,123,9
216,279,2
10527,941,5
12276,41,9
2606,543,4
7345,37,7
10800,44,3
3592,1218,9
7191,696,5
2381,754,4
5554,137,9
9683,1146,7
5561,232,8
11420,918,10
9097,784,2
3765,1318,2
12423,358,1
6556,471,6
10091,605,4
12410,235,8
14634,501,9
3791,1321,7
1956,1088,4
13266,757,7
10593,442,8
12167,565,9
2222,158,7
8908,1106,1
8202,736,5
6209,816,3
2983,926,10
5342,924,6
532,828,7
10923,449,3
12338,1188,1
3271,1295,8
14051,704,8
7410,315,6
11854,1317,8
6972,468,6
7275,1074,10
10464,797,6
14351,954,6
14699,254,9
3202,738,3
471,273,4
4225,1119,9
1663,617,4
14431,1451,1
5761,1129,5
9991,1244,3
10294,674,9
5382,663,3
2159,1303,3
14136,566,4
7040,333,1
780,96,9
8044,1289,2
1808,142,1
3365,523,8
2643,637,8
12114,1407,4
6047,580,8
12512,311,3
10810,1156,6
13412,286,10
6420,1366,1
14330,602,5
2178,269,3
12657,592,10
10892,818,10
8301,233,1
4020,1024,1
1088,1473,2
1395,614,10
5198,889,5
3001,331,4
4834,960,10
12923,636,4
3206,877,5
11974,308,7
1060,1497,3
7255,901,2
10008,1240,10
11299,1104,7
2792,539,7
5118,796,5
1718,258,4
12410,1329,7
14231,168,2
6395,1054,1
9963,781,7
7191,992,2
13982,491,7
10379,151,3
10812,1253,5
2674,524,10
5239,503,10
11858,92,6
4805,474,5
14476,726,6
12116,261,7
1942,756,10
2298,1000,2
7803,841,3
2792,1047,1
14005,364,2
3565,41,6
4198,124,2
12588,1311,4
12661,739,3
8608,823,9
1106,232,3
8949,541,2
12543,337,4
3227,572,9
14549,917,6
14675,95,1
2345,893,9
2926,262,7
6027,206,1
3792,1393,7
7715,965,7
10040,956,9
327,833,3
7001,1105,8
9108,202,6
4451,1006,10
13122,147,5
10280,269,6
8761,1351,8
4437,1373,5
10057,1206,7
1108,212,7
11849,738,10
4851,542,3
8004,489,4
2378,87,10
2683,262,6
10985,223,6
4903,888,10
8382,619,10
11490,227,9
6060,546,7
2925,664,5
1464,539,6
11023,1358,7
2579,1277,3
6859,769,1
12935,971,7
4603,1441,2
14723,1442,3
3235,901,2
7881,1148,5
8959,955,8
10064,1265,3
1092,111,1
7135,1006,8
7639,963,10
11175,620,8
12209,425,5
8878,684,9
11968,603,10
5499,699,6
7795,18,6
8308,1369,8
9702,1438,7
12910,250,6
952,691,4
14568,121,6
14226,246,3
8420,434,4
9048,817,10
1392,335,4
11455,148,4
14903,486,2
2760,1228,3
9829,735,5
7539,1011,8
10234,611,8
9347,340,8
7678,805,5
3426,102,3
10231,480,2
7189,1271,3
4980,1484,7
3014,1067,7
6257,1417,10
8981,622,7
8953,1046,4
3852,1429,4
8282,503,5
14620,547,7
14915,331,7
4905,567,3
850,1327,8
9124,861,2
13926,1353,1
14584,1475,10
13378,1189,10
7330,1260,10
3362,1475,1
577,354,1
7513,341,7
2644,1158,2
4400,549,1
225,295,2
9773,111,4
