customer_id,order_date,order_status,payment_mode,shipper_id
541,2024-08-08,Shipped,Credit Card,1
617,2024-02-18,Delivered,COD,2
214,2024-09-07,Pending,COD,4
4903,2024-06-08,Shipped,Credit Card,9
3099,2024-07-04,Cancelled,Debit Card,7
4069,2024-08-19,Shipped,Debit Card,1
1068,2024-05-24,Pending,Debit Card,2
2639,2024-10-25,Pending,COD,4
4967,2024-08-23,Shipped,Bank Transfer,3
1784,2024-04-14,Pending,Debit Card,10
624,2024-06-10,Delivered,Debit Card,9
2216,2024-10-18,Delivered,Credit Card,2
2693,2024-12-29,Cancelled,COD,10
2320,2024-07-28,Delivered,Debit Card,7
2144,2024-08-09,Cancelled,Bank Transfer,2
303,2024-09-20,Pending,Credit Card,7
1695,2024-03-24,Cancelled,Credit Card,3
4601,2024-04-20,Pending,Bank Transfer,2
1431,2024-09-29,Shipped,COD,2
4636,2024-08-18,Shipped,Bank Transfer,6
2834,2024-08-19,Delivered,Credit Card,2
3540,2024-09-12,Cancelled,Debit Card,1
1024,2024-06-19,Shipped,Bank Transfer,5
68,2024-02-02,Shipped,Credit Card,10
404,2024-11-11,Pending,Bank Transfer,9
638,2024-12-12,Shipped,Debit Card,9
497,2024-11-27,Delivered,Bank Transfer,1
3490,2024-12-30,Shipped,Debit Card,5
2092,2024-09-17,Cancelled,Debit Card,1
4732,2024-03-23,Cancelled,Bank Transfer,1
4165,2024-10-22,Delivered,Debit Card,9
1934,2024-04-30,Shipped,COD,3
3599,2024-09-18,Cancelled,Debit Card,7
1769,2024-08-11,Cancelled,COD,6
2400,2024-04-02,Delivered,Credit Card,2
1845,2024-08-02,Pending,Bank Transfer,6
2311,2024-06-18,Shipped,Debit Card,6
709,2024-03-11,Shipped,COD,3
854,2024-10-03,Pending,Debit Card,9
2207,2024-01-27,Delivered,Credit Card,2
4825,2024-05-09,Shipped,Credit Card,9
789,2024-09-11,Cancelled,Debit Card,4
2396,2024-08-23,Cancelled,Bank Transfer,5
2809,2024-08-24,Delivered,COD,1
2822,2024-06-19,Shipped,COD,9
3047,2024-12-11,Shipped,Credit Card,5
1478,2024-11-30,Pending,Debit Card,3
4331,2024-11-04,Pending,Debit Card,10
2714,2024-08-10,Shipped,COD,4
4412,2024-03-16,Delivered,Bank Transfer,10
3214,2024-08-27,Shipped,Credit Card,4
3914,2024-03-14,Pending,Debit Card,7
881,2024-10-27,Shipped,Bank Transfer,8
4768,2024-06-11,Cancelled,Debit Card,6
4598,2024-01-19,Pending,Bank Transfer,2
3337,2024-05-12,Cancelled,Credit Card,10
3280,2024-08-31,Pending,Debit Card,7
2528,2024-10-22,Shipped,Debit Card,10
4490,2024-09-19,Delivered,Bank Transfer,4
875,2024-10-28,Delivered,COD,10
1853,2024-07-20,Pending,COD,1
3390,2024-07-01,Shipped,Credit Card,8
3847,2024-03-26,Cancelled,Credit Card,8
1490,2024-02-25,Delivered,Credit Card,4
4130,2024-05-09,Cancelled,Debit Card,3
574,2024-07-17,Shipped,Bank Transfer,8
3438,2024-02-16,Cancelled,Debit Card,9
514,2024-11-01,Pending,Credit Card,2
4295,2024-02-21,Shipped,Debit Card,1
3129,2024-05-18,Cancelled,Credit Card,6
2695,2024-10-02,Pending,Debit Card,9
4702,2024-01-25,Shipped,Debit Card,2
1538,2024-04-13,Shipped,COD,7
4756,2024-09-21,Pending,Bank Transfer,5
3232,2024-04-18,Delivered,Credit Card,7
958,2024-11-30,Cancelled,COD,3
34,2024-06-18,Shipped,Bank Transfer,2
179,2024-02-26,Cancelled,Bank Transfer,4
3910,2024-08-26,Shipped,COD,9
764,2024-04-05,Delivered,COD,2
940,2024-04-10,Delivered,Bank Transfer,7
1862,2024-02-15,Delivered,COD,7
4783,2024-05-26,Cancelled,Bank Transfer,1
3242,2024-11-06,Shipped,Debit Card,10
806,2024-04-22,Cancelled,Debit Card,9
4093,2024-11-30,Cancelled,COD,6
3074,2024-05-09,Shipped,Bank Transfer,4
3512,2024-09-04,Pending,Bank Transfer,9
1849,2024-05-24,Cancelled,COD,3
763,2024-04-18,Delivered,COD,3
3561,2024-01-13,Delivered,Credit Card,5
1517,2024-09-04,Delivered,Bank Transfer,7
787,2024-04-03,Pending,Debit Card,3
16,2024-08-20,Pending,Credit Card,9
2559,2024-07-01,Pending,Bank Transfer,5
2575,2024-06-15,Delivered,Debit Card,5
4205,2024-03-20,Delivered,Credit Card,2
914,2024-08-11,Pending,Debit Card,10
3915,2024-09-29,Shipped,Credit Card,10
397,2024-11-28,Delivered,COD,1
4415,2024-10-22,Delivered,COD,10
3529,2024-05-31,Delivered,COD,2
4595,2024-07-30,Delivered,Credit Card,6
2130,2024-08-01,Cancelled,Debit Card,5
2208,2024-07-16,Shipped,Debit Card,8
4334,2024-11-22,Cancelled,COD,2
3264,2024-11-13,Delivered,Credit Card,2
4651,2024-02-13,Cancelled,Credit Card,6
1701,2024-12-01,Delivered,Debit Card,3
1882,2024-01-28,Shipped,Debit Card,10
1486,2024-02-09,Shipped,Debit Card,6
949,2024-12-19,Cancelled,Debit Card,4
2492,2024-05-12,Pending,Credit Card,7
107,2024-10-03,Cancelled,Credit Card,7
3421,2024-06-30,Shipped,Bank Transfer,1
2871,2024-12-24,Shipped,Bank Transfer,2
4833,2024-12-11,Delivered,Debit Card,3
1737,2024-05-24,Pending,COD,5
251,2024-01-25,Shipped,Debit Card,9
3915,2024-05-21,Pending,Debit Card,3
2669,2024-04-10,Delivered,COD,2
3048,2024-05-25,Pending,Bank Transfer,1
1834,2024-09-20,Delivered,Debit Card,10
2528,2024-05-26,Pending,Debit Card,4
1558,2024-09-28,Delivered,Debit Card,10
2672,2024-02-20,Pending,Credit Card,7
745,2024-03-17,Shipped,Bank Transfer,6
620,2024-06-18,Shipped,COD,4
2358,2024-10-04,Cancelled,COD,8
4550,2024-09-02,Cancelled,Credit Card,8
1536,2024-10-28,Shipped,Bank Transfer,8
405,2024-08-31,Shipped,Credit Card,3
1357,2024-09-22,Cancelled,Debit Card,4
2729,2024-06-17,Pending,Credit Card,9
4028,2024-03-27,Delivered,Credit Card,7
3495,2024-07-09,Delivered,Bank Transfer,5
1865,2024-09-17,Shipped,Debit Card,9
3730,2024-01-06,Cancelled,COD,9
2154,2024-04-10,Cancelled,COD,7
272,2024-04-10,Delivered,Bank Transfer,7
2769,2024-06-06,Cancelled,Credit Card,2
2804,2024-05-19,Pending,Debit Card,2
768,2024-07-11,Shipped,COD,7
1427,2024-10-26,Shipped,COD,1
4316,2024-12-06,Pending,Credit Card,5
3343,2024-12-14,Pending,Bank Transfer,3
4248,2024-09-09,Delivered,Bank Transfer,9
209,2024-02-06,Shipped,COD,3
4031,2024-08-30,Delivered,COD,4
2255,2024-05-28,Pending,COD,1
2293,2024-03-04,Cancelled,COD,6
2174,2024-10-22,Shipped,Bank Transfer,4
1356,2024-04-23,Cancelled,Credit Card,8
2676,2024-01-05,Delivered,Debit Card,3
1811,2024-01-24,Pending,Bank Transfer,4
4921,2024-04-14,Delivered,Credit Card,6
4222,2024-06-27,Pending,Bank Transfer,7
2149,2024-04-06,Pending,Bank Transfer,6
1604,2024-03-16,Shipped,COD,8
2307,2024-10-15,Delivered,Credit Card,6
4430,2024-11-20,Shipped,Credit Card,7
3447,2024-08-08,Pending,Credit Card,3
4355,2024-08-31,Shipped,Bank Transfer,3
1146,2024-01-07,Pending,Credit Card,5
2429,2024-03-02,Delivered,Credit Card,1
4597,2024-08-28,Pending,Credit Card,1
2061,2024-03-19,Cancelled,Debit Card,6
1979,2024-10-19,Pending,COD,9
401,2024-01-14,Cancelled,Debit Card,2
3869,2024-11-03,Pending,Bank Transfer,2
4826,2024-12-28,Shipped,Credit Card,8
3017,2024-02-17,Shipped,Debit Card,6
2996,2024-01-21,Cancelled,COD,9
2260,2024-02-17,Cancelled,Debit Card,1
272,2024-10-25,Cancelled,Bank Transfer,9
2080,2024-01-22,Pending,Bank Transfer,7
3574,2024-08-10,Pending,Credit Card,9
1927,2024-02-06,Delivered,Bank Transfer,6
1641,2024-06-09,Pending,Bank Transfer,3
1408,2024-06-12,Delivered,Debit Card,10
2076,2024-08-15,Shipped,Bank Transfer,10
446,2024-09-17,Delivered,Credit Card,1
1717,2024-07-26,Delivered,Credit Card,9
3225,2024-02-13,Cancelled,Credit Card,1
3126,2024-03-03,Cancelled,COD,8
3225,2024-08-20,Delivered,Credit Card,8
1254,2024-07-11,Pending,Debit Card,6
4448,2024-05-09,Cancelled,Bank Transfer,8
4086,2024-08-25,Delivered,COD,3
1708,2024-04-24,Pending,Debit Card,3
4267,2024-09-20,Delivered,Bank Transfer,4
944,2024-02-08,Pending,Credit Card,2
821,2024-10-30,Delivered,COD,7
2767,2024-08-01,Delivered,Debit Card,3
227,2024-11-03,Shipped,COD,1
210,2024-09-24,Delivered,Credit Card,6
446,2024-01-23,Delivered,Credit Card,7
2023,2024-09-23,Delivered,COD,1
1566,2024-04-12,Shipped,Bank Transfer,4
2584,2024-06-11,Pending,Credit Card,1
4004,2024-07-04,Delivered,Credit Card,7
2346,2024-04-29,Delivered,Credit Card,9
2358,2024-10-03,Pending,Credit Card,1
1277,2024-08-13,Delivered,Bank Transfer,5
676,2024-08-29,Delivered,Credit Card,5
1371,2024-06-03,Cancelled,Credit Card,1
3000,2024-03-31,Pending,Bank Transfer,4
4579,2024-07-01,Pending,COD,9
2474,2024-09-23,Delivered,Debit Card,7
1422,2024-02-18,Shipped,Bank Transfer,1
888,2024-01-29,Delivered,COD,10
429,2024-07-26,Cancelled,Debit Card,8
3961,2024-06-29,Pending,Credit Card,2
2918,2024-02-28,Shipped,Credit Card,3
2295,2024-11-01,Delivered,Debit Card,4
686,2024-07-27,Shipped,Debit Card,1
1411,2024-06-29,Cancelled,Debit Card,6
2759,2024-09-05,Pending,COD,9
1400,2024-08-23,Shipped,Credit Card,3
4137,2024-12-14,Delivered,Credit Card,2
4308,2024-05-30,Shipped,Credit Card,6
3435,2024-05-08,Cancelled,Credit Card,9
3367,2024-01-12,Pending,COD,7
193,2024-04-11,Shipped,COD,9
3771,2024-09-03,Shipped,Debit Card,10
4735,2024-03-18,Pending,Bank Transfer,7
4224,2024-10-30,Shipped,Credit Card,9
880,2024-02-28,Shipped,COD,8
3619,2024-02-23,Cancelled,Credit Card,7
3554,2024-01-24,Shipped,Credit Card,1
4100,2024-03-08,Cancelled,Bank Transfer,7
2316,2024-12-29,Pending,Bank Transfer,9
2157,2024-10-27,Shipped,Credit Card,5
4788,2024-04-04,Cancelled,COD,1
1959,2024-08-26,Pending,COD,2
479,2024-10-01,Cancelled,Bank Transfer,10
1937,2024-07-14,Delivered,Bank Transfer,4
4125,2024-04-19,Delivered,Debit Card,6
4038,2024-12-30,Delivered,Debit Card,5
3302,2024-11-11,Shipped,COD,1
3465,2024-09-10,Delivered,Bank Transfer,10
362,2024-04-19,Cancelled,COD,7
4193,2024-10-14,Delivered,Credit Card,1
954,2024-09-28,Pending,Bank Transfer,5
3674,2024-07-10,Shipped,COD,5
1631,2024-03-13,Pending,Credit Card,5
4668,2024-02-03,Shipped,Bank Transfer,4
4064,2024-11-26,Cancelled,Credit Card,2
3339,2024-05-07,Cancelled,Credit Card,9
1016,2024-02-10,Delivered,Bank Transfer,8
4869,2024-08-05,Pending,Debit Card,6
1168,2024-01-12,Pending,COD,8
3932,2024-10-05,Cancelled,Debit Card,5
3824,2024-09-12,Shipped,Credit Card,8
3437,2024-05-03,Cancelled,Debit Card,7
4081,2024-09-27,Pending,Credit Card,7
281,2024-04-20,Delivered,Credit Card,2
4310,2024-12-25,Pending,Credit Card,2
2300,2024-05-24,Shipped,Debit Card,8
3396,2024-11-13,Cancelled,Debit Card,2
2759,2024-06-30,Delivered,Credit Card,2
1878,2024-10-08,Pending,Credit Card,3
712,2024-08-04,Cancelled,Debit Card,4
1781,2024-07-04,Pending,Credit Card,7
3026,2024-05-03,Cancelled,Debit Card,9
2331,2024-02-14,Shipped,Bank Transfer,5
3604,2024-02-09,Cancelled,Credit Card,1
4564,2024-08-20,Delivered,Bank Transfer,8
4048,2024-02-04,Delivered,COD,9
638,2024-09-03,Cancelled,Bank Transfer,6
3877,2024-10-13,Pending,Debit Card,4
2733,2024-04-19,Cancelled,Bank Transfer,9
383,2024-07-22,Cancelled,COD,4
1050,2024-12-25,Delivered,Debit Card,7
2010,2024-10-18,Delivered,Debit Card,3
3892,2024-07-20,Shipped,COD,1
3751,2024-02-24,Cancelled,Bank Transfer,4
1310,2024-09-23,Cancelled,COD,1
855,2024-03-27,Delivered,Bank Transfer,4
4571,2024-08-13,Shipped,Credit Card,7
2638,2024-01-21,Pending,Credit Card,1
2883,2024-06-26,Cancelled,Bank Transfer,6
1234,2024-01-25,Delivered,Credit Card,5
1898,2024-10-06,Cancelled,Bank Transfer,1
4436,2024-09-12,Pending,Credit Card,4
3776,2024-09-05,Shipped,COD,5
4872,2024-01-11,Delivered,COD,2
1541,2024-03-16,Pending,Bank Transfer,8
1895,2024-12-11,Shipped,Debit Card,10
4207,2024-11-21,Shipped,Debit Card,7
4147,2024-10-11,Pending,Credit Card,3
171,2024-06-02,Shipped,Debit Card,9
2549,2024-09-16,Delivered,Bank Transfer,6
790,2024-05-22,Delivered,COD,9
4788,2024-12-16,Cancelled,COD,10
754,2024-07-04,Cancelled,COD,6
4887,2024-10-20,Shipped,Bank Transfer,2
1856,2024-08-30,Delivered,Debit Card,2
425,2024-04-11,Delivered,Bank Transfer,7
3313,2024-06-30,Delivered,COD,6
2092,2024-04-03,Delivered,Debit Card,10
3646,2024-02-27,Cancelled,Credit Card,8
1235,2024-05-22,Delivered,Credit Card,9
2616,2024-08-28,Pending,Credit Card,4
2926,2024-05-05,Cancelled,Debit Card,5
2776,2024-06-09,Delivered,Credit Card,9
3472,2024-08-22,Shipped,COD,3
1697,2024-11-29,Cancelled,Bank Transfer,7
2933,2024-02-26,Delivered,COD,4
4163,2024-06-13,Cancelled,COD,1
3977,2024-09-25,Shipped,Bank Transfer,3
4313,2024-11-12,Shipped,Credit Card,9
4243,2024-08-15,Pending,Bank Transfer,7
4607,2024-08-16,Delivered,COD,3
2445,2024-03-13,Pending,Credit Card,4
1815,2024-04-13,Shipped,Debit Card,10
2497,2024-10-21,Shipped,Credit Card,10
2370,2024-06-19,Cancelled,Credit Card,4
151,2024-03-13,Pending,Bank Transfer,9
3850,2024-04-21,Cancelled,COD,2
2579,2024-10-18,Cancelled,Debit Card,5
3942,2024-07-08,Delivered,Debit Card,9
393,2024-07-08,Cancelled,Credit Card,8
4059,2024-05-10,Cancelled,Debit Card,6
4112,2024-05-25,Shipped,COD,2
3434,2024-06-06,Pending,Bank Transfer,6
3955,2024-10-26,Pending,Credit Card,6
1927,2024-07-23,Shipped,Debit Card,1
3006,2024-05-06,Delivered,COD,9
4796,2024-03-03,Cancelled,Bank Transfer,2
2453,2024-12-01,Delivered,Debit Card,9
1031,2024-08-03,Pending,Debit Card,1
686,2024-06-03,Pending,Debit Card,4
2426,2024-08-22,Pending,Credit Card,10
3273,2024-10-10,Delivered,COD,4
2659,2024-03-29,Cancelled,Credit Card,6
4898,2024-10-06,Pending,Debit Card,2
1889,2024-07-05,Cancelled,COD,8
2732,2024-10-20,Pending,Debit Card,3
4008,2024-07-25,Pending,Credit Card,1
2770,2024-08-22,Cancelled,COD,5
272,2024-03-24,Cancelled,COD,7
2686,2024-07-31,Delivered,Bank Transfer,10
1870,2024-11-03,Shipped,COD,7
1709,2024-01-28,Shipped,Debit Card,2
1843,2024-06-14,Cancelled,COD,2
1687,2024-06-14,Delivered,COD,4
4553,2024-10-02,Cancelled,Credit Card,9
4386,2024-12-08,Cancelled,Credit Card,5
4360,2024-09-18,Delivered,COD,9
554,2024-11-16,Cancelled,Bank Transfer,2
2130,2024-06-11,Cancelled,Bank Transfer,4
4719,2024-11-21,Delivered,COD,5
4077,2024-02-26,Cancelled,COD,4
2228,2024-12-24,Delivered,Bank Transfer,6
2018,2024-05-12,Shipped,COD,10
2236,2024-09-17,Delivered,Credit Card,5
4073,2024-12-20,Delivered,Bank Transfer,2
3734,2024-01-16,Delivered,COD,9
443,2024-11-14,Delivered,Bank Transfer,8
777,2024-04-03,Shipped,Debit Card,7
3439,2024-10-11,Shipped,COD,8
110,2024-11-21,Delivered,COD,6
4124,2024-11-18,Cancelled,COD,2
2370,2024-02-22,Cancelled,Bank Transfer,9
141,2024-11-05,Cancelled,Debit Card,2
3708,2024-03-07,Shipped,COD,6
970,2024-01-17,Delivered,COD,6
4453,2024-07-31,Cancelled,Debit Card,4
4350,2024-02-24,Shipped,Bank Transfer,9
596,2024-06-20,Pending,Credit Card,1
4503,2024-01-30,Pending,Bank Transfer,8
500,2024-12-20,Pending,Bank Transfer,2
1569,2024-10-09,Pending,Bank Transfer,7
3178,2024-12-01,Pending,Bank Transfer,1
2477,2024-04-13,Pending,COD,3
2082,2024-03-10,Pending,Debit Card,10
2431,2024-11-17,Delivered,Credit Card,2
72,2024-10-24,Cancelled,Bank Transfer,6
305,2024-11-19,Delivered,Debit Card,6
2959,2024-04-09,Cancelled,COD,4
2798,2024-09-18,Delivered,Bank Transfer,10
783,2024-07-11,Pending,Credit Card,9
3543,2024-07-23,Delivered,Credit Card,8
4510,2024-01-13,Shipped,Credit Card,1
3663,2024-07-06,Pending,Bank Transfer,2
250,2024-08-10,Shipped,Bank Transfer,4
2160,2024-01-06,Pending,Credit Card,4
276,2024-03-23,Delivered,COD,4
934,2024-04-15,Delivered,Credit Card,4
4090,2024-07-12,Cancelled,Debit Card,6
2708,2024-09-16,Delivered,COD,1
72,2024-06-04,Shipped,Debit Card,6
1881,2024-09-06,Pending,COD,6
1283,2024-09-04,Pending,Credit Card,5
763,2024-09-04,Shipped,Credit Card,3
3794,2024-04-29,Delivered,Bank Transfer,7
651,2024-08-14,Shipped,COD,4
4402,2024-01-27,Pending,Credit Card,9
4340,2024-12-21,Shipped,Debit Card,10
641,2024-01-21,Cancelled,Credit Card,7
3955,2024-11-20,Cancelled,Debit Card,5
3628,2024-09-05,Pending,Debit Card,8
112,2024-10-10,Delivered,Credit Card,1
4483,2024-08-06,Shipped,Credit Card,1
1398,2024-12-29,Delivered,Bank Transfer,6
4618,2024-12-11,Cancelled,Credit Card,8
162,2024-05-04,Delivered,COD,8
4985,2024-04-21,Pending,Bank Transfer,9
4764,2024-03-07,Shipped,Credit Card,4
3145,2024-01-11,Delivered,COD,2
364,2024-03-05,Pending,Credit Card,1
2649,2024-08-29,Shipped,Credit Card,6
2783,2024-09-05,Cancelled,Credit Card,9
840,2024-11-07,Delivered,COD,5
438,2024-07-09,Shipped,Bank Transfer,9
3953,2024-04-12,Cancelled,Bank Transfer,2
2867,2024-12-27,Pending,Credit Card,9
3140,2024-01-03,Shipped,Debit Card,7
671,2024-12-24,Pending,Bank Transfer,4
3412,2024-09-01,Pending,Bank Transfer,7
2700,2024-07-24,Cancelled,COD,1
1515,2024-10-17,Cancelled,Debit Card,10
2205,2024-12-10,Cancelled,Debit Card,6
1008,2024-11-26,Shipped,Bank Transfer,3
1664,2024-10-01,Shipped,Bank Transfer,7
2250,2024-03-19,Pending,COD,8
310,2024-11-12,Delivered,Credit Card,3
2791,2024-04-29,Shipped,Credit Card,10
2944,2024-07-02,Shipped,Credit Card,1
3489,2024-04-21,Pending,Bank Transfer,7
3687,2024-05-21,Pending,Credit Card,10
3319,2024-04-19,Cancelled,COD,4
353,2024-07-27,Pending,COD,8
1100,2024-06-24,Cancelled,Credit Card,7
4997,2024-04-15,Shipped,Credit Card,4
10,2024-03-15,Shipped,Debit Card,1
3693,2024-10-15,Delivered,COD,9
3137,2024-04-14,Shipped,Bank Transfer,8
1338,2024-12-30,Cancelled,COD,10
2561,2024-05-19,Delivered,Debit Card,10
2313,2024-07-07,Pending,Credit Card,6
1097,2024-01-14,Delivered,Bank Transfer,6
3502,2024-12-06,Delivered,Debit Card,10
988,2024-12-04,Delivered,Bank Transfer,2
3617,2024-08-08,Pending,Credit Card,3
4375,2024-02-26,Shipped,Credit Card,2
896,2024-04-04,Delivered,COD,5
3992,2024-04-28,Shipped,Credit Card,1
4168,2024-09-02,Shipped,Debit Card,7
3693,2024-12-16,Delivered,Credit Card,2
2901,2024-01-21,Cancelled,Bank Transfer,6
1591,2024-03-17,Shipped,Debit Card,6
1989,2024-04-06,Cancelled,Credit Card,3
1727,2024-08-18,Shipped,Credit Card,9
1997,2024-10-05,Pending,COD,9
3644,2024-04-28,Delivered,COD,7
652,2024-11-04,Delivered,Credit Card,3
3374,2024-02-24,Cancelled,Bank Transfer,8
2328,2024-03-17,Cancelled,Debit Card,4
2258,2024-04-09,Cancelled,Bank Transfer,4
3781,2024-07-09,Cancelled,Debit Card,7
1653,2024-06-19,Cancelled,Bank Transfer,8
3369,2024-05-15,Cancelled,COD,2
711,2024-01-22,Delivered,Bank Transfer,5
1552,2024-07-30,Shipped,Bank Transfer,2
3580,2024-01-28,Delivered,COD,10
1764,2024-09-07,Pending,Credit Card,1
1269,2024-01-21,Cancelled,Bank Transfer,6
4074,2024-11-07,Pending,Debit Card,6
2528,2024-09-17,Cancelled,COD,7
1320,2024-12-24,Delivered,Bank Transfer,6
3071,2024-11-27,Cancelled,COD,8
1573,2024-02-09,Cancelled,COD,9
3360,2024-10-18,Shipped,Credit Card,6
4206,2024-08-11,Pending,Debit Card,5
3384,2024-03-29,Cancelled,Debit Card,3
887,2024-03-12,Shipped,Credit Card,2
1614,2024-08-28,Pending,Debit Card,3
2139,2024-12-02,Shipped,COD,1
4497,2024-08-26,Pending,Credit Card,5
28,2024-04-06,Pending,COD,2
1533,2024-12-12,Cancelled,COD,8
3332,2024-08-02,Shipped,Debit Card,10
2029,2024-01-03,Delivered,Debit Card,4
4617,2024-01-01,Pending,Credit Card,1
3909,2024-01-01,Pending,Debit Card,5
4168,2024-10-03,Shipped,Bank Transfer,9
3978,2024-08-29,Pending,Credit Card,7
2017,2024-07-10,Delivered,COD,6
4123,2024-02-11,Shipped,COD,10
2508,2024-10-30,Delivered,COD,1
4470,2024-12-03,Shipped,Credit Card,10
514,2024-05-07,Delivered,Debit Card,10
4056,2024-06-06,Shipped,Bank Transfer,9
872,2024-03-19,Pending,Bank Transfer,7
3477,2024-12-17,Cancelled,Debit Card,8
3193,2024-08-21,Delivered,COD,7
508,2024-05-05,Cancelled,Debit Card,3
3490,2024-03-07,Pending,COD,3
3396,2024-01-11,Delivered,Credit Card,9
2431,2024-10-20,Cancelled,COD,2
426,2024-05-16,Shipped,COD,2
2341,2024-10-04,Pending,Debit Card,6
1730,2024-01-26,Pending,Debit Card,9
1654,2024-10-29,Delivered,Debit Card,1
4832,2024-02-28,Cancelled,COD,10
2614,2024-09-01,Cancelled,Credit Card,5
456,2024-07-03,Pending,Bank Transfer,9
4541,2024-01-16,Cancelled,Debit Card,4
2911,2024-07-02,Pending,Debit Card,8
1641,2024-06-27,Delivered,Credit Card,2
4758,2024-05-17,Shipped,Credit Card,4
1883,2024-09-08,Delivered,Bank Transfer,4
1549,2024-05-11,Cancelled,Bank Transfer,10
1540,2024-12-17,Shipped,Debit Card,7
1234,2024-02-29,Delivered,Debit Card,9
384,2024-06-26,Pending,Debit Card,8
4923,2024-09-22,Pending,COD,9
3897,2024-05-08,Shipped,Debit Card,9
4996,2024-09-07,Cancelled,Bank Transfer,5
2837,2024-04-01,Pending,Debit Card,1
2877,2024-05-07,Pending,Debit Card,4
750,2024-10-05,Delivered,Credit Card,4
1251,2024-02-05,Shipped,Bank Transfer,6
407,2024-10-10,Pending,COD,4
2489,2024-03-31,Pending,Debit Card,9
3288,2024-04-04,Pending,Bank Transfer,9
599,2024-05-24,Pending,Credit Card,5
3356,2024-12-12,Shipped,Debit Card,9
4338,2024-06-09,Shipped,COD,1
4000,2024-11-17,Pending,Credit Card,10
2178,2024-01-31,Pending,COD,10
353,2024-08-31,Cancelled,Credit Card,1
2091,2024-09-15,Cancelled,Bank Transfer,3
2919,2024-01-17,Delivered,COD,8
2549,2024-05-20,Shipped,Debit Card,2
413,2024-08-28,Delivered,Debit Card,4
387,2024-10-05,Cancelled,COD,4
2887,2024-05-11,Cancelled,COD,9
891,2024-08-22,Pending,Credit Card,5
4431,2024-05-15,Pending,COD,10
797,2024-05-29,Cancelled,Debit Card,5
3762,2024-07-09,Pending,Credit Card,4
3696,2024-12-20,Pending,Bank Transfer,5
2458,2024-01-28,Delivered,Credit Card,10
299,2024-11-13,Pending,Debit Card,8
2912,2024-06-07,Delivered,Credit Card,6
1944,2024-01-05,Delivered,COD,10
2743,2024-09-14,Delivered,Bank Transfer,6
667,2024-07-07,Pending,COD,8
4093,2024-09-15,Cancelled,Credit Card,9
4677,2024-12-01,Pending,Bank Transfer,8
3034,2024-05-24,Delivered,Bank Transfer,7
1170,2024-03-01,Delivered,Bank Transfer,7
3374,2024-05-31,Delivered,COD,8
4121,2024-12-24,Shipped,Debit Card,2
1793,2024-10-23,Pending,COD,8
2394,2024-03-21,Shipped,Debit Card,3
3601,2024-06-18,Cancelled,Bank Transfer,4
1535,2024-04-11,Delivered,Debit Card,2
4537,2024-08-25,Shipped,COD,2
4237,2024-02-09,Shipped,Credit Card,5
2824,2024-07-08,Shipped,COD,4
2969,2024-09-19,Pending,Credit Card,6
1385,2024-05-13,Delivered,Credit Card,4
2760,2024-12-29,Shipped,Debit Card,2
1752,2024-09-09,Delivered,Debit Card,9
747,2024-03-19,Delivered,COD,5
3509,2024-02-10,Shipped,Credit Card,6
229,2024-07-04,Pending,Debit Card,1
4699,2024-05-15,Shipped,Credit Card,6
1051,2024-06-24,Cancelled,COD,6
4703,2024-01-30,Delivered,COD,2
4663,2024-09-27,Shipped,Credit Card,8
464,2024-11-04,Cancelled,COD,4
2590,2024-05-26,Pending,Credit Card,9
1513,2024-08-07,Pending,Credit Card,1
2826,2024-12-13,Delivered,Credit Card,9
40,2024-01-15,Pending,Debit Card,2
1837,2024-12-15,Shipped,COD,7
461,2024-06-03,Pending,COD,9
3246,2024-03-07,Pending,COD,8
3018,2024-01-05,Delivered,Debit Card,8
2876,2024-08-29,Delivered,Debit Card,9
4594,2024-05-20,Delivered,COD,2
2172,2024-01-26,Pending,COD,5
3379,2024-02-29,Delivered,Bank Transfer,2
467,2024-07-12,Pending,Bank Transfer,6
4697,2024-09-02,Shipped,Credit Card,1
721,2024-03-01,Shipped,COD,3
2303,2024-12-12,Shipped,COD,6
1555,2024-07-27,Cancelled,Bank Transfer,10
259,2024-09-13,Cancelled,COD,10
644,2024-01-29,Pending,Credit Card,7
